"D_X","E850","SI","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","sourceXI_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.728e-11,0.45585,0.21282,1603.9,0,-1.0073e-11,1.22e-10,0,6.9251,6.4721,65.842,0.84002,6.027,5.6327,0.076893,0,2.7326e-07,1.0053,1,0.000351,0.0015,0.000351,5e-06
1.728e-11,0.47262,0.21279,1603.9,0,-1.005e-11,1.2408e-10,0,6.9243,6.4713,65.843,0.84004,6.0263,5.632,0.076884,0,2.7323e-07,1.0053,1,0.000354,0.0015,0.000354,5e-06
1.728e-11,0.49012,0.21276,1603.9,0,-1.0023e-11,1.2613e-10,0,6.9235,6.4706,65.845,0.84006,6.0256,5.6314,0.076875,0,2.732e-07,1.0053,1,0.000357,0.0015,0.000357,5e-06
1.728e-11,0.50762,0.21273,1603.9,0,-9.9964e-12,1.2818e-10,0,6.9227,6.4698,65.847,0.84008,6.0249,5.6307,0.076866,0,2.7317e-07,1.0053,1,0.00036,0.0015,0.00036,5e-06
1.728e-11,0.52667,0.2127,1603.9,0,-9.9613e-12,1.3015e-10,0,6.9218,6.469,65.848,0.8401,6.0242,5.6301,0.076857,0,2.7314e-07,1.0053,1,0.000363,0.0015,0.000363,5e-06
1.728e-11,0.54572,0.21268,1603.8,0,-9.9261e-12,1.3212e-10,0,6.921,6.4682,65.85,0.84012,6.0235,5.6294,0.076848,0,2.731e-07,1.0053,1,0.000366,0.0015,0.000366,5e-06
1.728e-11,0.56559,0.21265,1603.8,0,-9.8863e-12,1.3404e-10,0,6.9202,6.4674,65.851,0.84014,6.0228,5.6288,0.076839,0,2.7307e-07,1.0053,1,0.000369,0.0015,0.000369,5e-06
1.728e-11,0.58627,0.21262,1603.8,0,-9.842e-12,1.3591e-10,0,6.9193,6.4666,65.853,0.84016,6.022,5.6281,0.07683,0,2.7304e-07,1.0053,1,0.000372,0.0015,0.000372,5e-06
1.728e-11,0.60696,0.21259,1603.8,0,-9.7977e-12,1.3778e-10,0,6.9185,6.4659,65.854,0.84018,6.0213,5.6274,0.076821,0,2.7301e-07,1.0053,1,0.000375,0.0015,0.000375,5e-06
1.728e-11,0.62939,0.21256,1603.7,0,-9.7438e-12,1.3953e-10,0,6.9176,6.465,65.856,0.8402,6.0206,5.6267,0.076811,0,2.7297e-07,1.0053,1,0.000378,0.0015,0.000378,5e-06
1.728e-11,0.65182,0.21253,1603.7,0,-9.6899e-12,1.4128e-10,0,6.9167,6.4642,65.857,0.84021,6.0199,5.626,0.076802,0,2.7294e-07,1.0053,1,0.000381,0.0015,0.000381,5e-06
1.728e-11,0.67517,0.2125,1603.7,0,-9.6308e-12,1.4295e-10,0,6.9159,6.4634,65.859,0.84023,6.0191,5.6253,0.076793,0,2.7291e-07,1.0053,1,0.000384,0.0015,0.000384,5e-06
1.728e-11,0.69943,0.21247,1603.7,0,-9.5665e-12,1.4455e-10,0,6.915,6.4626,65.86,0.84025,6.0184,5.6246,0.076783,0,2.7287e-07,1.0053,1,0.000387,0.0015,0.000387,5e-06
1.728e-11,0.7237,0.21244,1603.7,0,-9.5022e-12,1.4615e-10,0,6.9141,6.4618,65.861,0.84027,6.0176,5.6239,0.076774,0,2.7284e-07,1.0053,1,0.00039,0.0015,0.00039,5e-06
1.728e-11,0.74992,0.21241,1603.6,0,-9.427e-12,1.4758e-10,0,6.9132,6.4609,65.863,0.84028,6.0169,5.6232,0.076764,0,2.728e-07,1.0052,1,0.000393,0.0015,0.000393,5e-06
1.728e-11,0.77613,0.21238,1603.6,0,-9.3518e-12,1.4901e-10,0,6.9123,6.4601,65.864,0.8403,6.0161,5.6225,0.076754,0,2.7277e-07,1.0052,1,0.000396,0.0015,0.000396,5e-06
1.728e-11,0.80339,0.21235,1603.6,0,-9.2707e-12,1.5033e-10,0,6.9114,6.4592,65.865,0.84032,6.0153,5.6218,0.076744,0,2.7273e-07,1.0052,1,0.000399,0.0015,0.000399,5e-06
1.728e-11,0.83167,0.21232,1603.5,0,-9.1838e-12,1.5156e-10,0,6.9105,6.4584,65.866,0.84033,6.0145,5.6211,0.076734,0,2.727e-07,1.0052,1,0.000402,0.0015,0.000402,5e-06
1.728e-11,0.85996,0.21228,1603.5,0,-9.0969e-12,1.5278e-10,0,6.9096,6.4575,65.867,0.84035,6.0138,5.6203,0.076724,0,2.7266e-07,1.0052,1,0.000405,0.0015,0.000405,5e-06
1.728e-11,0.89046,0.21225,1603.5,0,-8.9977e-12,1.5377e-10,0,6.9086,6.4567,65.869,0.84036,6.013,5.6196,0.076714,0,2.7263e-07,1.0052,1,0.000408,0.0015,0.000408,5e-06
1.728e-11,0.92096,0.21222,1603.4,0,-8.8985e-12,1.5476e-10,0,6.9077,6.4558,65.87,0.84037,6.0122,5.6189,0.076704,0,2.7259e-07,1.0052,1,0.000411,0.0015,0.000411,5e-06
1.728e-11,0.95264,0.21219,1603.4,0,-8.7929e-12,1.5562e-10,0,6.9068,6.4549,65.871,0.84039,6.0114,5.6181,0.076694,0,2.7255e-07,1.0052,1,0.000414,0.0015,0.000414,5e-06
1.728e-11,0.9855,0.21216,1603.4,0,-8.6807e-12,1.5635e-10,0,6.9058,6.454,65.872,0.8404,6.0106,5.6174,0.076684,0,2.7252e-07,1.0052,1,0.000417,0.0015,0.000417,5e-06
1.728e-11,1.0184,0.21212,1603.3,0,-8.5685e-12,1.5708e-10,0,6.9049,6.4532,65.872,0.84041,6.0098,5.6166,0.076674,0,2.7248e-07,1.0052,1,0.00042,0.0015,0.00042,5e-06
1.728e-11,1.0538,0.21209,1603.3,0,-8.4428e-12,1.5752e-10,0,6.9039,6.4523,65.873,0.84042,6.009,5.6159,0.076663,0,2.7244e-07,1.0052,1,0.000423,0.0015,0.000423,5e-06
1.728e-11,1.0892,0.21206,1603.3,0,-8.317e-12,1.5795e-10,0,6.903,6.4514,65.874,0.84043,6.0081,5.6151,0.076653,0,2.7241e-07,1.0052,1,0.000426,0.0015,0.000426,5e-06
1.728e-11,1.126,0.21202,1603.2,0,-8.1842e-12,1.5822e-10,0,6.902,6.4505,65.875,0.84044,6.0073,5.6143,0.076642,0,2.7237e-07,1.0051,1,0.000429,0.0015,0.000429,5e-06
1.728e-11,1.1642,0.21199,1603.2,0,-8.0443e-12,1.5832e-10,0,6.901,6.4495,65.875,0.84045,6.0065,5.6135,0.076632,0,2.7233e-07,1.0051,1,0.000432,0.0015,0.000432,5e-06
1.728e-11,1.2023,0.21196,1603.1,0,-7.9044e-12,1.5842e-10,0,6.9,6.4486,65.876,0.84046,6.0057,5.6128,0.076621,0,2.7229e-07,1.0051,1,0.000435,0.0015,0.000435,5e-06
1.728e-11,1.2435,0.21192,1603.1,0,-7.7497e-12,1.5816e-10,0,6.8991,6.4477,65.877,0.84046,6.0048,5.612,0.07661,0,2.7226e-07,1.0051,1,0.000438,0.0015,0.000438,5e-06
1.728e-11,1.2847,0.21189,1603,0,-7.5951e-12,1.579e-10,0,6.8981,6.4468,65.877,0.84047,6.004,5.6112,0.076599,0,2.7222e-07,1.0051,1,0.000441,0.0015,0.000441,5e-06
1.728e-11,1.3275,0.21185,1603,0,-7.4329e-12,1.5744e-10,0,6.8971,6.4459,65.878,0.84047,6.0031,5.6104,0.076589,0,2.7218e-07,1.0051,1,0.000444,0.0015,0.000444,5e-06
1.728e-11,1.372,0.21182,1602.9,0,-7.2631e-12,1.5678e-10,0,6.8961,6.4449,65.878,0.84048,6.0023,5.6096,0.076578,0,2.7214e-07,1.005,1,0.000447,0.0015,0.000447,5e-06
1.728e-11,1.4165,0.21179,1602.9,0,-7.0934e-12,1.5611e-10,0,6.8951,6.444,65.878,0.84048,6.0014,5.6088,0.076567,0,2.721e-07,1.005,1,0.00045,0.0015,0.00045,5e-06
1.728e-11,1.4646,0.21175,1602.8,0,-6.9082e-12,1.5501e-10,0,6.894,6.443,65.878,0.84048,6.0005,5.608,0.076556,0,2.7206e-07,1.005,1,0.000453,0.0015,0.000453,5e-06
1.728e-11,1.5127,0.21171,1602.8,0,-6.7229e-12,1.5391e-10,0,6.893,6.4421,65.878,0.84049,5.9997,5.6072,0.076544,0,2.7202e-07,1.005,1,0.000456,0.0015,0.000456,5e-06
1.728e-11,1.5628,0.21168,1602.7,0,-6.53e-12,1.5258e-10,0,6.892,6.4411,65.878,0.84049,5.9988,5.6063,0.076533,0,2.7198e-07,1.0049,1,0.000459,0.0015,0.000459,5e-06
1.728e-11,1.6149,0.21164,1602.7,0,-6.3293e-12,1.51e-10,0,6.891,6.4401,65.878,0.84048,5.9979,5.6055,0.076522,0,2.7194e-07,1.0049,1,0.000462,0.0015,0.000462,5e-06
1.728e-11,1.667,0.21161,1602.6,0,-6.1286e-12,1.4943e-10,0,6.8899,6.4392,65.878,0.84048,5.997,5.6047,0.076511,0,2.719e-07,1.0049,1,0.000465,0.0015,0.000465,5e-06
1.728e-11,1.7235,0.21157,1602.5,0,-5.9124e-12,1.4734e-10,0,6.8889,6.4382,65.878,0.84048,5.9961,5.6038,0.076499,0,2.7186e-07,1.0049,1,0.000468,0.0015,0.000468,5e-06
1.728e-11,1.78,0.21153,1602.5,0,-5.6961e-12,1.4525e-10,0,6.8878,6.4372,65.878,0.84047,5.9952,5.603,0.076488,0,2.7182e-07,1.0048,1,0.000471,0.0015,0.000471,5e-06
1.728e-11,1.8389,0.2115,1602.4,0,-5.4725e-12,1.4288e-10,0,6.8868,6.4363,65.877,0.84047,5.9943,5.6022,0.076476,0,2.7178e-07,1.0048,1,0.000474,0.0015,0.000474,5e-06
1.728e-11,1.9003,0.21146,1602.3,0,-5.2415e-12,1.4024e-10,0,6.8857,6.4353,65.877,0.84046,5.9934,5.6013,0.076465,0,2.7174e-07,1.0048,1,0.000477,0.0015,0.000477,5e-06
1.728e-11,1.9617,0.21142,1602.3,0,-5.0105e-12,1.3759e-10,0,6.8847,6.4343,65.876,0.84045,5.9925,5.6005,0.076453,0,2.717e-07,1.0047,1,0.00048,0.0015,0.00048,5e-06
1.728e-11,2.0284,0.21139,1602.2,0,-4.7653e-12,1.3436e-10,0,6.8836,6.4333,65.875,0.84044,5.9916,5.5996,0.076442,0,2.7165e-07,1.0047,1,0.000483,0.0015,0.000483,5e-06
1.728e-11,2.0951,0.21135,1602.1,0,-4.5202e-12,1.3112e-10,0,6.8825,6.4323,65.874,0.84043,5.9907,5.5988,0.07643,0,2.7161e-07,1.0047,1,0.000486,0.0015,0.000486,5e-06
1.728e-11,2.1648,0.21131,1602,0,-4.2689e-12,1.2757e-10,0,6.8814,6.4313,65.873,0.84042,5.9898,5.5979,0.076418,0,2.7157e-07,1.0046,1,0.000489,0.0015,0.000489,5e-06
1.728e-11,2.2375,0.21127,1601.9,0,-4.0116e-12,1.237e-10,0,6.8804,6.4302,65.872,0.84041,5.9888,5.597,0.076406,0,2.7153e-07,1.0046,1,0.000492,0.0015,0.000492,5e-06
1.728e-11,2.3101,0.21123,1601.9,0,-3.7542e-12,1.1983e-10,0,6.8793,6.4292,65.871,0.84039,5.9879,5.5962,0.076394,0,2.7149e-07,1.0046,1,0.000495,0.0015,0.000495,5e-06
1.728e-11,2.3893,0.2112,1601.8,0,-3.4865e-12,1.1529e-10,0,6.8782,6.4282,65.87,0.84037,5.987,5.5953,0.076382,0,2.7144e-07,1.0045,1,0.000498,0.0015,0.000498,5e-06
1.728e-11,2.4684,0.21116,1601.7,0,-3.2187e-12,1.1075e-10,0,6.8771,6.4272,65.868,0.84036,5.986,5.5944,0.07637,0,2.714e-07,1.0045,1,0.000501,0.0015,0.000501,5e-06
1.728e-11,2.5512,0.21112,1601.6,0,-2.9476e-12,1.0585e-10,0,6.876,6.4262,65.867,0.84034,5.9851,5.5935,0.076358,0,2.7136e-07,1.0044,1,0.000504,0.0015,0.000504,5e-06
1.728e-11,2.6375,0.21108,1601.5,0,-2.6733e-12,1.0059e-10,0,6.8749,6.4251,65.865,0.84031,5.9841,5.5926,0.076346,0,2.7132e-07,1.0044,1,0.000507,0.0015,0.000507,5e-06
1.728e-11,2.7238,0.21104,1601.4,0,-2.3989e-12,9.5338e-11,0,6.8738,6.4241,65.863,0.84029,5.9832,5.5918,0.076334,0,2.7127e-07,1.0043,1,0.00051,0.0015,0.00051,5e-06
1.728e-11,2.8179,0.211,1601.3,0,-2.1216e-12,8.9326e-11,0,6.8727,6.4231,65.861,0.84026,5.9822,5.5909,0.076322,0,2.7123e-07,1.0043,1,0.000513,0.0015,0.000513,5e-06
1.728e-11,2.912,0.21096,1601.2,0,-1.8443e-12,8.3313e-11,0,6.8716,6.422,65.859,0.84024,5.9813,5.59,0.07631,0,2.7119e-07,1.0042,1,0.000516,0.0015,0.000516,5e-06
1.728e-11,3.0104,0.21092,1601.1,0,-1.5688e-12,7.69e-11,0,6.8704,6.421,65.857,0.84021,5.9803,5.5891,0.076297,0,2.7115e-07,1.0042,1,0.000519,0.0015,0.000519,5e-06
1.728e-11,3.1131,0.21088,1601,0,-1.2951e-12,7.0087e-11,0,6.8693,6.4199,65.854,0.84018,5.9793,5.5882,0.076285,0,2.711e-07,1.0041,1,0.000522,0.0015,0.000522,5e-06
1.728e-11,3.2159,0.21084,1600.9,0,-1.0214e-12,6.3274e-11,0,6.8682,6.4189,65.852,0.84015,5.9784,5.5873,0.076273,0,2.7106e-07,1.004,1,0.000525,0.0015,0.000525,5e-06
1.728e-11,3.328,0.2108,1600.8,0,-7.5789e-13,5.5617e-11,0,6.8671,6.4178,65.849,0.84011,5.9774,5.5863,0.07626,0,2.7102e-07,1.004,1,0.000528,0.0015,0.000528,5e-06
1.728e-11,3.4401,0.21076,1600.7,0,-4.9442e-13,4.7959e-11,0,6.8659,6.4168,65.846,0.84008,5.9764,5.5854,0.076248,0,2.7098e-07,1.0039,1,0.000531,0.0015,0.000531,5e-06
1.728e-11,3.5574,0.21072,1600.5,0,-2.4188e-13,3.9856e-11,0,6.8648,6.4157,65.843,0.84004,5.9754,5.5845,0.076235,0,2.7093e-07,1.0039,1,0.000534,0.0015,0.000534,5e-06
1.728e-11,3.6797,0.21067,1600.4,0,-2.75e-16,3.1306e-11,0,6.8636,6.4146,65.84,0.84,5.9745,5.5836,0.076223,0,2.7089e-07,1.0038,1,0.000537,0.0015,0.000537,5e-06
1.728e-11,3.8021,0.21063,1600.3,0,2.4133e-13,2.2757e-11,0,6.8625,6.4136,65.837,0.83995,5.9735,5.5827,0.07621,0,2.7085e-07,1.0037,1,0.00054,0.0015,0.00054,5e-06
1.728e-11,3.9357,0.21059,1600.1,-3.9156e-36,4.4601e-13,1.3268e-11,0,6.8614,6.4125,65.833,0.83991,5.9725,5.5818,0.076198,0,2.7081e-07,1.0036,1,0.000543,0.0015,0.000543,5e-06
1.728e-11,4.0693,0.21055,1600,-7.8312e-36,6.5069e-13,3.7797e-12,0,6.8602,6.4114,65.829,0.83986,5.9715,5.5808,0.076185,0,2.7077e-07,1.0036,1,0.000546,0.0015,0.000546,5e-06
1.728e-11,4.209,0.21051,1599.9,-9.555e-33,8.2177e-13,-6.204e-12,0,6.8591,6.4103,65.826,0.83981,5.9705,5.5799,0.076172,0,2.7073e-07,1.0035,1,0.000549,0.0015,0.000549,5e-06
1.728e-11,4.3547,0.21046,1599.7,-2.8645e-32,9.5926e-13,-1.6683e-11,0,6.8579,6.4093,65.822,0.83976,5.9695,5.579,0.07616,0,2.7069e-07,1.0034,1,0.000552,0.0015,0.000552,5e-06
1.728e-11,4.5005,0.21042,1599.6,-4.7735e-32,1.0967e-12,-2.7161e-11,0,6.8567,6.4082,65.817,0.83971,5.9685,5.5781,0.076147,0,2.7065e-07,1.0033,1,0.000555,0.0015,0.000555,5e-06
1.728e-11,4.6594,0.21038,1599.4,-4.4364e-29,1.1127e-12,-3.8681e-11,0,6.8556,6.4071,65.813,0.83965,5.9675,5.5771,0.076134,0,2.7061e-07,1.0032,1,0.000558,0.0015,0.000558,5e-06
1.728e-11,4.8183,0.21033,1599.3,-8.868e-29,1.1286e-12,-5.0201e-11,0,6.8544,6.406,65.808,0.83959,5.9665,5.5762,0.076122,0,2.7057e-07,1.0032,1,0.000561,0.0015,0.000561,5e-06
1.728e-11,4.9844,0.21029,1599.1,-1.4216e-26,1.0264e-12,-6.2269e-11,0,6.8533,6.4049,65.804,0.83953,5.9655,5.5752,0.076109,0,2.7053e-07,1.0031,1,0.000564,0.0015,0.000564,5e-06
1.728e-11,5.1575,0.21025,1599,-4.2426e-26,8.0588e-13,-7.4888e-11,0,6.8521,6.4038,65.799,0.83947,5.9645,5.5743,0.076096,0,2.7049e-07,1.003,1,0.000567,0.0015,0.000567,5e-06
1.728e-11,5.3307,0.2102,1598.8,-7.1116e-26,5.8539e-13,-8.7506e-11,0,6.8509,6.4028,65.794,0.8394,5.9635,5.5734,0.076083,0,2.7045e-07,1.0029,1,0.00057,0.0015,0.00057,5e-06
1.728e-11,5.5193,0.21016,1598.7,-2.4814e-23,-8.8715e-14,-1.0129e-10,0,6.8498,6.4017,65.788,0.83934,5.9625,5.5724,0.07607,0,2.7042e-07,1.0028,1,0.000573,0.0015,0.000573,5e-06
1.728e-11,5.7079,0.21011,1598.5,-4.9558e-23,-7.6283e-13,-1.1508e-10,0,6.8486,6.4006,65.783,0.83927,5.9615,5.5715,0.076058,0,2.7038e-07,1.0027,1,0.000576,0.0015,0.000576,5e-06
1.728e-11,5.9049,0.21007,1598.3,-9.2711e-21,-1.8594e-12,-1.295e-10,0,6.8475,6.3995,65.777,0.8392,5.9605,5.5706,0.076045,0,2.7034e-07,1.0026,1,0.000579,0.0015,0.000579,5e-06
1.728e-11,6.1102,0.21003,1598.2,-2.769e-20,-3.3784e-12,-1.4457e-10,0,6.8463,6.3984,65.771,0.83912,5.9595,5.5696,0.076032,0,2.7031e-07,1.0025,1,0.000582,0.0015,0.000582,5e-06
1.728e-11,6.3155,0.20998,1598,-4.6309e-20,-4.8975e-12,-1.5963e-10,0,6.8452,6.3973,65.766,0.83905,5.9585,5.5687,0.076019,0,2.7027e-07,1.0024,1,0.000585,0.0015,0.000585,5e-06
1.728e-11,6.5388,0.20994,1597.8,-1.0429e-17,-7.8585e-12,-1.7612e-10,0,6.844,6.3963,65.76,0.83897,5.9575,5.5678,0.076007,0,2.7024e-07,1.0023,1,0.000588,0.0015,0.000588,5e-06
1.728e-11,6.7622,0.20989,1597.6,-2.0812e-17,-1.082e-11,-1.9261e-10,0,6.8429,6.3952,65.753,0.83889,5.9565,5.5669,0.075994,0,2.7021e-07,1.0022,1,0.000591,0.0015,0.000591,5e-06
1.728e-11,6.9952,0.20984,1597.5,-2.2398e-15,-1.4858e-11,-2.0994e-10,0,6.8418,6.3942,65.747,0.83881,5.9556,5.5659,0.075982,0,2.7018e-07,1.0021,1,0.000594,0.0015,0.000594,5e-06
1.728e-11,7.2379,0.2098,1597.3,-6.6675e-15,-1.9975e-11,-2.2811e-10,0,6.8406,6.3931,65.741,0.83873,5.9546,5.565,0.07597,0,2.7014e-07,1.002,1,0.000597,0.0015,0.000597,5e-06
1.728e-11,7.4806,0.20975,1597.1,-1.1095e-14,-2.5091e-11,-2.4628e-10,0,6.8395,6.3921,65.735,0.83865,5.9536,5.5642,0.075957,0,2.7011e-07,1.0019,1,0.0006,0.0015,0.0006,5e-06
1.728e-11,7.7436,0.20971,1596.9,-3.0497e-10,-3.2923e-11,-2.6656e-10,0,6.8385,6.3911,65.728,0.83857,5.9527,5.5633,0.075946,0,2.7007e-07,1.0018,1,0.000603,0.0015,0.000603,5e-06
1.728e-11,8.0066,0.20966,1596.7,-6.0993e-10,-4.0755e-11,-2.8685e-10,0,6.8374,6.3901,65.722,0.83849,5.9518,5.5624,0.075934,0,2.7003e-07,1.0017,1,0.000606,0.0015,0.000606,5e-06
1.5557e-11,8.2794,0.20961,1596.5,1.4682e-08,-4.9566e-11,-3.0813e-10,0,6.8362,6.389,65.714,0.83839,5.9507,5.5614,0.07592,0,2.6978e-07,1.0015,1,0.000609,0.0015,0.000609,5e-06
1.211e-11,8.5618,0.20957,1596.3,4.5573e-08,-5.9356e-11,-3.3041e-10,0,6.8348,6.3877,65.705,0.83828,5.9495,5.5603,0.075905,0,2.6932e-07,1.0014,1,0.000612,0.0015,0.000612,5e-06
8.6633e-12,8.8443,0.20952,1596.1,7.6464e-08,-6.9147e-11,-3.527e-10,0,6.8334,6.3863,65.697,0.83817,5.9483,5.5592,0.07589,0,2.6886e-07,1.0012,1,0.000615,0.0015,0.000615,5e-06
5.2085e-12,9.1366,0.20948,1582.8,-8.0816e-07,-7.5329e-11,-3.7202e-10,0,6.7726,6.3295,65.161,0.83133,5.8955,5.5098,0.075215,0.0079881,2.6679e-07,0.99296,1,0.000618,0.0015,0.000618,5e-06
1.7537e-12,9.4289,0.20943,1569.5,-1.6928e-06,-8.1511e-11,-3.9134e-10,0,6.7118,6.2727,64.626,0.8245,5.8427,5.4604,0.074541,0.015976,2.6472e-07,0.98467,1,0.000621,0.0015,0.000621,5e-06
2.164e-14,9.7101,0.20939,1414.1,-1.8855e-06,-7.5295e-11,-4.0704e-10,0,6.0441,5.6487,58.24,0.74303,5.2615,4.9173,0.067127,0.11313,2.3862e-07,0.88727,1,0.000624,0.0015,0.000624,5e-06
1.2368e-14,9.9802,0.20936,1116.7,-1.3862e-06,-5.6679e-11,-4.1912e-10,0,4.7693,4.4573,46.003,0.58691,4.1519,3.8803,0.052971,0.29947,1.8849e-07,0.70073,1,0.000627,0.0015,0.000627,5e-06
3.0969e-15,10.25,0.20933,819.33,-8.8699e-07,-3.8062e-11,-4.312e-10,0,3.4946,3.266,33.766,0.43079,3.0423,2.8433,0.038815,0.48581,1.3836e-07,0.51419,1,0.00063,0.0015,0.00063,5e-06
1.9608e-15,10.354,0.20931,513.51,-1.8545e-09,6.1362e-12,-4.4228e-10,0,2.1889,2.0457,21.167,0.27005,1.9057,1.781,0.024313,0.67771,8.6475e-08,0.32229,1,0.000633,0.0015,0.000633,5e-06
8.2464e-16,10.458,0.20929,207.68,8.833e-07,5.0336e-11,-4.5336e-10,0,0.88326,0.82548,8.5666,0.10929,0.76908,0.71877,0.009812,0.86963,3.4584e-08,0.13037,1,0.000636,0.0015,0.000636,5e-06
2.5528e-16,10.502,0.20928,43.895,1.0608e-06,9.7762e-11,-4.6237e-10,0,0.18468,0.1726,1.8167,0.023178,0.1609,0.15038,0.0020528,0.97241,6.9234e-09,0.027587,1,0.000639,0.0015,0.000639,5e-06
2.5266e-16,10.487,0.20927,22.153,5.3066e-07,1.4841e-10,-4.6929e-10,0,0.093186,0.08709,0.9169,0.011698,0.08119,0.075879,0.0010358,0.98608,3.4939e-09,0.013923,1,0.000642,0.0015,0.000642,5e-06
2.5005e-16,10.471,0.20926,0.41008,5.0817e-10,1.9907e-10,-4.7621e-10,0,0.0016908,0.0015802,0.017076,0.00021786,0.0014754,0.0013789,1.8824e-05,0.99974,6.4216e-11,0.00025825,1,0.000645,0.0015,0.000645,5e-06
2.5003e-16,10.474,0.20924,0.24777,3.0491e-10,2.2449e-10,-4.6562e-10,0,0.0010215,0.00095465,0.010318,0.00013163,0.00089137,0.00083306,1.1372e-05,0.99984,3.88e-11,0.00015604,1,0.000648,0.0015,0.000648,5e-06
2.5001e-16,10.476,0.20923,0.085463,1.0165e-10,2.4991e-10,-4.5503e-10,0,0.00035213,0.00032909,0.0035594,4.5411e-05,0.0003073,0.0002872,3.9206e-06,0.99995,1.3384e-11,5.3824e-05,1,0.000651,0.0015,0.000651,5e-06
2.5e-16,10.477,0.20922,0.0034618,1.2805e-14,2.3658e-10,-4.1983e-10,0,1.4023e-05,1.3105e-05,0.00014487,1.8483e-06,1.2269e-05,1.1466e-05,1.5653e-07,1,5.433e-13,2.1837e-06,1,0.000654,0.0015,0.000654,5e-06
2.5e-16,10.475,0.20921,0.001771,6.4034e-15,1.845e-10,-3.6001e-10,0,7.1623e-06,6.6937e-06,7.4145e-05,9.4595e-07,6.2718e-06,5.8615e-06,8.0016e-08,1,2.7781e-13,1.1173e-06,1,0.000657,0.0015,0.000657,5e-06
2.5e-16,10.474,0.2092,8.0274e-05,1.4928e-18,1.3242e-10,-3.0019e-10,0,3.0181e-07,2.8206e-07,3.4152e-06,4.3572e-08,2.7432e-07,2.5638e-07,3.4998e-09,1,1.231e-14,5.0923e-08,1,0.00066,0.0015,0.00066,5e-06
2.5e-16,10.475,0.20918,5.0911e-05,8.9567e-19,7.9531e-11,-2.415e-10,0,1.8609e-07,1.7391e-07,2.1778e-06,2.7785e-08,1.722e-07,1.6093e-07,2.1969e-09,1,7.7303e-15,3.2356e-08,1,0.000663,0.0015,0.000663,5e-06
2.5e-16,10.476,0.20917,2.1547e-05,2.9853e-19,2.6637e-11,-1.8282e-10,0,7.0362e-08,6.5759e-08,9.4039e-07,1.1998e-08,7.0067e-08,6.5483e-08,8.9393e-10,1,3.1507e-15,1.3789e-08,1,0.000666,0.0015,0.000666,5e-06
2.5e-16,10.478,0.20916,6.2301e-06,-1.8349e-23,-8.7576e-12,-1.5283e-10,0,1.0522e-08,9.8337e-09,2.937e-07,3.747e-09,1.6979e-08,1.5868e-08,2.1661e-10,1,7.6923e-16,4.0979e-09,1,0.000669,0.0015,0.000669,5e-06
2.5e-16,10.481,0.20915,4.9591e-06,2.7372e-23,-2.6654e-11,-1.5154e-10,0,6.5659e-09,6.1364e-09,2.3776e-07,3.0334e-09,1.293e-08,1.2084e-08,1.6497e-10,1,5.8587e-16,3.2821e-09,1,0.000672,0.0015,0.000672,5e-06
2.5e-16,10.483,0.20913,3.688e-06,7.3095e-23,-4.455e-11,-1.5026e-10,0,2.6096e-09,2.4389e-09,1.8182e-07,2.3197e-09,8.8819e-09,8.3009e-09,1.1332e-10,1,4.0251e-16,2.4663e-09,1,0.000675,0.0015,0.000675,5e-06
2.5e-16,10.489,0.20912,3.4e-06,5.8198e-23,-6.3793e-11,-1.6985e-10,0,2.3464e-09,2.1929e-09,1.6775e-07,2.1401e-09,8.1711e-09,7.6365e-09,1.0425e-10,1,3.703e-16,2.2743e-09,1,0.000678,0.0015,0.000678,5e-06
2.5e-16,10.494,0.20911,3.1119e-06,4.3301e-23,-8.3035e-11,-1.8944e-10,0,2.0831e-09,1.9469e-09,1.5368e-07,1.9606e-09,7.4602e-09,6.9721e-09,9.5178e-11,1,3.381e-16,2.0824e-09,1,0.000681,0.0015,0.000681,5e-06
2.5e-16,10.501,0.2091,2.8557e-06,3.4429e-23,-9.2869e-11,-2.0732e-10,0,1.878e-09,1.7551e-09,1.411e-07,1.8001e-09,6.8358e-09,6.3886e-09,8.7212e-11,1,3.098e-16,1.9113e-09,1,0.000684,0.0015,0.000684,5e-06
2.5e-16,10.51,0.20909,2.6313e-06,3.1581e-23,-9.3294e-11,-2.2351e-10,0,1.7309e-09,1.6177e-09,1.3001e-07,1.6587e-09,6.2979e-09,5.8859e-09,8.035e-11,1,2.8543e-16,1.7611e-09,1,0.000687,0.0015,0.000687,5e-06
2.5e-16,10.518,0.20907,2.4069e-06,2.8734e-23,-9.3718e-11,-2.397e-10,0,1.5839e-09,1.4803e-09,1.1892e-07,1.5172e-09,5.7601e-09,5.3833e-09,7.3488e-11,1,2.6105e-16,1.6109e-09,1,0.00069,0.0015,0.00069,5e-06
2.5e-16,10.531,0.20906,2.2301e-06,3.0551e-23,-8.8634e-11,-2.474e-10,0,1.4654e-09,1.3695e-09,1.1019e-07,1.4059e-09,5.3354e-09,4.9864e-09,6.807e-11,1,2.418e-16,1.4926e-09,1,0.000693,0.0015,0.000693,5e-06
