"ALambda_0","D_X","E850","SAC","SI","SIC","SIP","SLambda_0","SS","U:0","U:1","U:2","XI_VS","XI_alpha","XPB","XPB_VS","XS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2652e-08,2.5e-16,0.16019,0.79485,0.20043,0.00027726,0.014864,2.5354e-09,0.19735,1.8773e-14,9.5541e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-5.9964,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002655,0.0015,0.002655,5e-06
1.2652e-08,2.5e-16,0.15961,0.7949,0.20042,0.00027503,0.014865,2.5354e-09,0.19737,1.817e-14,9.7859e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.0258,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002658,0.0015,0.002658,5e-06
1.2652e-08,2.5e-16,0.15903,0.79494,0.20042,0.00027279,0.014866,2.5354e-09,0.19739,1.7566e-14,1.0018e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.0552,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002661,0.0015,0.002661,5e-06
1.2652e-08,2.5e-16,0.15845,0.79498,0.20042,0.00027055,0.014867,2.5354e-09,0.19742,1.6211e-14,9.9775e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.0847,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002664,0.0015,0.002664,5e-06
1.2652e-08,2.5e-16,0.15787,0.79503,0.20041,0.00026832,0.014868,2.5354e-09,0.19744,1.4105e-14,9.6657e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.1141,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002667,0.0015,0.002667,5e-06
1.2652e-08,2.5e-16,0.15729,0.79507,0.20041,0.00026608,0.01487,2.5354e-09,0.19746,1.1998e-14,9.3538e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.1435,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00267,0.0015,0.00267,5e-06
1.2652e-08,2.5e-16,0.15673,0.79512,0.20041,0.00026384,0.014871,2.5354e-09,0.19749,1.312e-14,9.3117e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.1729,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002673,0.0015,0.002673,5e-06
1.2652e-08,2.5e-16,0.15617,0.79516,0.2004,0.0002616,0.014872,2.5354e-09,0.19751,1.4241e-14,9.2696e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.2024,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002676,0.0015,0.002676,5e-06
1.2652e-08,2.5e-16,0.15562,0.79521,0.2004,0.00025937,0.014873,2.5354e-09,0.19753,1.3974e-14,9.2226e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.2318,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002679,0.0015,0.002679,5e-06
1.2652e-08,2.5e-16,0.15508,0.79525,0.2004,0.00025713,0.014874,2.5354e-09,0.19755,1.2318e-14,9.1706e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.2612,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002682,0.0015,0.002682,5e-06
1.2652e-08,2.5e-16,0.15454,0.7953,0.20039,0.00025489,0.014875,2.5354e-09,0.19758,1.0661e-14,9.1185e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.2907,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002685,0.0015,0.002685,5e-06
1.2652e-08,2.5e-16,0.15404,0.79534,0.20039,0.00025266,0.014877,2.5354e-09,0.1976,1.156e-14,9.5941e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.3201,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002688,0.0015,0.002688,5e-06
1.2652e-08,2.5e-16,0.15353,0.79539,0.20038,0.00025042,0.014878,2.5354e-09,0.19762,1.2458e-14,1.007e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.3495,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002691,0.0015,0.002691,5e-06
1.2652e-08,2.5e-16,0.15305,0.79543,0.20038,0.00024818,0.014879,2.5354e-09,0.19765,1.3018e-14,9.7283e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.379,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002694,0.0015,0.002694,5e-06
1.2652e-08,2.5e-16,0.15258,0.79548,0.20038,0.00024594,0.01488,2.5354e-09,0.19767,1.3239e-14,8.57e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.4084,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002697,0.0015,0.002697,5e-06
1.2652e-08,2.5e-16,0.15212,0.79552,0.20037,0.00024371,0.014881,2.5354e-09,0.19769,1.3461e-14,7.4117e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.4378,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.0027,0.0015,0.0027,5e-06
1.2652e-08,2.5e-16,0.1517,0.79557,0.20037,0.00024147,0.014883,2.5354e-09,0.19772,1.3071e-14,9.0472e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.4672,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002703,0.0015,0.002703,5e-06
1.2652e-08,2.5e-16,0.15128,0.79561,0.20037,0.00023923,0.014884,2.5354e-09,0.19774,1.2682e-14,1.0683e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.4967,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002706,0.0015,0.002706,5e-06
1.2652e-08,2.5e-16,0.15089,0.79566,0.20036,0.000237,0.014885,2.5354e-09,0.19776,1.2478e-14,1.0684e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.5261,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002709,0.0015,0.002709,5e-06
1.2652e-08,2.5e-16,0.15052,0.7957,0.20036,0.00023476,0.014886,2.5354e-09,0.19779,1.2461e-14,9.0519e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.5555,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002712,0.0015,0.002712,5e-06
1.2652e-08,2.5e-16,0.15015,0.79575,0.20035,0.00023252,0.014887,2.5354e-09,0.19781,1.2443e-14,7.4194e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.585,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002715,0.0015,0.002715,5e-06
1.2652e-08,2.5e-16,0.14983,0.79579,0.20035,0.00023028,0.014889,2.5354e-09,0.19783,1.3094e-14,8.8661e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.6144,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002718,0.0015,0.002718,5e-06
1.2652e-08,2.5e-16,0.14952,0.79584,0.20035,0.00022805,0.01489,2.5354e-09,0.19785,1.3746e-14,1.0313e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.6438,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002721,0.0015,0.002721,5e-06
1.2652e-08,2.5e-16,0.14922,0.79588,0.20034,0.00022581,0.014891,2.5354e-09,0.19788,1.3777e-14,1.1189e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.6733,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002724,0.0015,0.002724,5e-06
1.2652e-08,2.5e-16,0.14895,0.79593,0.20034,0.00022357,0.014892,2.5354e-09,0.1979,1.319e-14,1.1496e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.7027,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002727,0.0015,0.002727,5e-06
1.2652e-08,2.5e-16,0.14868,0.79597,0.20034,0.00022134,0.014893,2.5354e-09,0.19792,1.2602e-14,1.1802e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.7321,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00273,0.0015,0.00273,5e-06
1.2652e-08,2.5e-16,0.14846,0.79601,0.20033,0.0002191,0.014894,2.5354e-09,0.19795,1.3248e-14,1.1511e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.7615,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002733,0.0015,0.002733,5e-06
1.2652e-08,2.5e-16,0.14824,0.79606,0.20033,0.00021686,0.014896,2.5354e-09,0.19797,1.3894e-14,1.122e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.791,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002736,0.0015,0.002736,5e-06
1.2652e-08,2.5e-16,0.14804,0.7961,0.20032,0.00021462,0.014897,2.5354e-09,0.19799,1.4278e-14,1.202e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.8204,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002739,0.0015,0.002739,5e-06
1.2652e-08,2.5e-16,0.14787,0.79615,0.20032,0.00021239,0.014898,2.5354e-09,0.19802,1.4399e-14,1.3909e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.8498,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002742,0.0015,0.002742,5e-06
1.2652e-08,2.5e-16,0.14769,0.79619,0.20032,0.00021015,0.014899,2.5354e-09,0.19804,1.4521e-14,1.5798e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.8793,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002745,0.0015,0.002745,5e-06
1.2652e-08,2.5e-16,0.14756,0.79624,0.20031,0.00020791,0.0149,2.5354e-09,0.19806,1.263e-14,1.4505e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.9087,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002748,0.0015,0.002748,5e-06
1.2652e-08,2.5e-16,0.14742,0.79628,0.20031,0.00020568,0.014902,2.5354e-09,0.19809,1.0739e-14,1.3213e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.9381,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002751,0.0015,0.002751,5e-06
1.2652e-08,2.5e-16,0.1473,0.79633,0.20031,0.00020344,0.014903,2.5354e-09,0.19811,9.9137e-15,1.2979e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.9676,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002754,0.0015,0.002754,5e-06
1.2652e-08,2.5e-16,0.1472,0.79637,0.2003,0.0002012,0.014904,2.5354e-09,0.19813,1.0154e-14,1.3802e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-6.997,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002757,0.0015,0.002757,5e-06
1.2652e-08,2.5e-16,0.1471,0.79642,0.2003,0.00019896,0.014905,2.5354e-09,0.19815,1.0393e-14,1.4626e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.0264,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00276,0.0015,0.00276,5e-06
1.2652e-08,2.5e-16,0.14703,0.79646,0.20029,0.00019673,0.014906,2.5354e-09,0.19818,1.0071e-14,1.3409e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.0558,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002763,0.0015,0.002763,5e-06
1.2652e-08,2.5e-16,0.14696,0.79651,0.20029,0.00019449,0.014908,2.5354e-09,0.1982,9.7485e-15,1.2191e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.0853,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002766,0.0015,0.002766,5e-06
1.2652e-08,2.5e-16,0.1469,0.79655,0.20029,0.00019225,0.014909,2.5354e-09,0.19822,9.5639e-15,1.1969e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.1147,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002769,0.0015,0.002769,5e-06
1.2652e-08,2.5e-16,0.14686,0.7966,0.20028,0.00019002,0.01491,2.5354e-09,0.19825,9.5171e-15,1.2743e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.1441,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002772,0.0015,0.002772,5e-06
1.2652e-08,2.5e-16,0.14681,0.79664,0.20028,0.00018778,0.014911,2.5354e-09,0.19827,9.4703e-15,1.3518e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.1736,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002775,0.0015,0.002775,5e-06
1.2652e-08,2.5e-16,0.14679,0.79669,0.20028,0.00018554,0.014912,2.5354e-09,0.19829,7.4645e-15,1.3885e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.203,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002778,0.0015,0.002778,5e-06
1.2652e-08,2.5e-16,0.14676,0.79673,0.20027,0.00018331,0.014913,2.5354e-09,0.19832,5.4586e-15,1.4253e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.2324,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002781,0.0015,0.002781,5e-06
1.2652e-08,2.5e-16,0.14675,0.79678,0.20027,0.00018107,0.014915,2.5354e-09,0.19834,3.9489e-15,1.3819e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.2619,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002784,0.0015,0.002784,5e-06
1.2652e-08,2.5e-16,0.14674,0.79682,0.20026,0.00017883,0.014916,2.5354e-09,0.19836,2.9354e-15,1.2581e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.2913,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002787,0.0015,0.002787,5e-06
1.2652e-08,2.5e-16,0.14673,0.79687,0.20026,0.00017659,0.014917,2.5354e-09,0.19839,1.9218e-15,1.1344e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.3207,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00279,0.0015,0.00279,5e-06
1.2652e-08,2.5e-16,0.14673,0.79691,0.20026,0.00017436,0.014918,2.5354e-09,0.19841,2.3228e-15,1.0524e-14,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.3501,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002793,0.0015,0.002793,5e-06
1.2652e-08,2.5e-16,0.14674,0.79696,0.20025,0.00017212,0.014919,2.5354e-09,0.19843,2.7237e-15,9.7039e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.3796,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002796,0.0015,0.002796,5e-06
1.2652e-08,2.5e-16,0.14674,0.797,0.20025,0.00016988,0.014921,2.5354e-09,0.19845,2.7132e-15,9.0989e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.409,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002799,0.0015,0.002799,5e-06
1.2652e-08,2.5e-16,0.14675,0.79704,0.20025,0.00016765,0.014922,2.5354e-09,0.19848,2.2912e-15,8.709e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.4384,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002802,0.0015,0.002802,5e-06
1.2652e-08,2.5e-16,0.14676,0.79709,0.20024,0.00016541,0.014923,2.5354e-09,0.1985,1.8692e-15,8.319e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.4679,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002805,0.0015,0.002805,5e-06
1.2652e-08,2.5e-16,0.14678,0.79713,0.20024,0.00016317,0.014924,2.5354e-09,0.19852,1.2736e-15,8.2818e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.4973,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002808,0.0015,0.002808,5e-06
1.2652e-08,2.5e-16,0.14679,0.79718,0.20023,0.00016093,0.014925,2.5354e-09,0.19855,6.779e-16,8.2447e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.5267,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002811,0.0015,0.002811,5e-06
1.2652e-08,2.5e-16,0.14681,0.79722,0.20023,0.0001587,0.014926,2.5354e-09,0.19857,-1.8951e-16,8.0306e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.5562,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002814,0.0015,0.002814,5e-06
1.2652e-08,2.5e-16,0.14683,0.79727,0.20023,0.00015646,0.014928,2.5354e-09,0.19859,-1.3287e-15,7.6396e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.5856,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002817,0.0015,0.002817,5e-06
1.2652e-08,2.5e-16,0.14685,0.79731,0.20022,0.00015422,0.014929,2.5354e-09,0.19862,-2.4679e-15,7.2486e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.615,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00282,0.0015,0.00282,5e-06
1.2652e-08,2.5e-16,0.14687,0.79736,0.20022,0.00015199,0.01493,2.5354e-09,0.19864,-2.39e-15,7.4754e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.6444,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002823,0.0015,0.002823,5e-06
1.2652e-08,2.5e-16,0.14689,0.7974,0.20022,0.00014975,0.014931,2.5354e-09,0.19866,-2.3121e-15,7.7023e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.6739,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002826,0.0015,0.002826,5e-06
1.2652e-08,2.5e-16,0.14691,0.79745,0.20021,0.00014751,0.014932,2.5354e-09,0.19868,-2.6742e-15,7.9283e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.7033,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002829,0.0015,0.002829,5e-06
1.2652e-08,2.5e-16,0.14693,0.79749,0.20021,0.00014527,0.014934,2.5354e-09,0.19871,-3.4764e-15,8.1536e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.7327,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002832,0.0015,0.002832,5e-06
1.2652e-08,2.5e-16,0.14695,0.79754,0.2002,0.00014304,0.014935,2.5354e-09,0.19873,-4.2786e-15,8.3788e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.7622,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002835,0.0015,0.002835,5e-06
1.2652e-08,2.5e-16,0.14696,0.79758,0.2002,0.0001408,0.014936,2.5354e-09,0.19875,-3.5957e-15,7.8823e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.7916,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002838,0.0015,0.002838,5e-06
1.2652e-08,2.5e-16,0.14698,0.79763,0.2002,0.00013856,0.014937,2.5354e-09,0.19878,-2.9128e-15,7.3858e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.821,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002841,0.0015,0.002841,5e-06
1.2652e-08,2.5e-16,0.147,0.79767,0.20019,0.00013633,0.014938,2.5354e-09,0.1988,-3.1469e-15,7.2835e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.8505,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002844,0.0015,0.002844,5e-06
1.2652e-08,2.5e-16,0.14702,0.79772,0.20019,0.00013409,0.01494,2.5354e-09,0.19882,-4.2983e-15,7.5755e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.8799,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002847,0.0015,0.002847,5e-06
1.2652e-08,2.5e-16,0.14703,0.79776,0.20019,0.00013185,0.014941,2.5354e-09,0.19885,-5.4496e-15,7.8676e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.9093,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00285,0.0015,0.00285,5e-06
1.2652e-08,2.5e-16,0.14705,0.79781,0.20018,0.00012961,0.014942,2.5354e-09,0.19887,-5.1429e-15,7.1765e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.9387,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002853,0.0015,0.002853,5e-06
1.2652e-08,2.5e-16,0.14706,0.79785,0.20018,0.00012738,0.014943,2.5354e-09,0.19889,-4.8361e-15,6.4854e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.9682,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002856,0.0015,0.002856,5e-06
1.2652e-08,2.5e-16,0.14707,0.7979,0.20018,0.00012514,0.014944,2.5354e-09,0.19892,-4.1366e-15,5.6128e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-7.9976,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002859,0.0015,0.002859,5e-06
1.2652e-08,2.5e-16,0.14709,0.79794,0.20017,0.0001229,0.014945,2.5354e-09,0.19894,-3.0442e-15,4.5587e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.027,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002862,0.0015,0.002862,5e-06
1.2652e-08,2.5e-16,0.1471,0.79798,0.20017,0.00012067,0.014947,2.5354e-09,0.19896,-1.9519e-15,3.5047e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.0565,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002865,0.0015,0.002865,5e-06
1.2652e-08,2.5e-16,0.14711,0.79803,0.20016,0.00011843,0.014948,2.5354e-09,0.19898,-4.1724e-15,5.0168e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.0859,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002868,0.0015,0.002868,5e-06
1.2652e-08,2.5e-16,0.14712,0.79807,0.20016,0.00011619,0.014949,2.5354e-09,0.19901,-6.3929e-15,6.5289e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.1153,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002871,0.0015,0.002871,5e-06
1.2652e-08,2.5e-16,0.14712,0.79812,0.20016,0.00011396,0.01495,2.5354e-09,0.19903,-6.511e-15,6.5996e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.1448,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002874,0.0015,0.002874,5e-06
1.2652e-08,2.5e-16,0.14713,0.79816,0.20015,0.00011172,0.014951,2.5354e-09,0.19905,-4.5262e-15,5.2287e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.1742,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002877,0.0015,0.002877,5e-06
1.2652e-08,2.5e-16,0.14714,0.79821,0.20015,0.00010948,0.014953,2.5354e-09,0.19908,-2.5414e-15,3.8579e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.2036,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.00288,0.0015,0.00288,5e-06
1.2652e-08,2.5e-16,0.14714,0.79825,0.20015,0.00010724,0.014954,2.5354e-09,0.1991,-2.4287e-15,4.7567e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.233,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002883,0.0015,0.002883,5e-06
1.2652e-08,2.5e-16,0.14715,0.7983,0.20014,0.00010501,0.014955,2.5354e-09,0.19912,-2.3159e-15,5.6555e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.2625,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002886,0.0015,0.002886,5e-06
1.2652e-08,2.5e-16,0.14715,0.79834,0.20014,0.00010277,0.014956,2.5354e-09,0.19915,-1.9249e-15,5.694e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.2919,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002889,0.0015,0.002889,5e-06
1.2652e-08,2.5e-16,0.14715,0.79839,0.20013,0.00010053,0.014957,2.5354e-09,0.19917,-1.2557e-15,4.8724e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.3213,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002892,0.0015,0.002892,5e-06
1.2652e-08,2.5e-16,0.14715,0.79843,0.20013,9.8296e-05,0.014958,2.5354e-09,0.19919,-5.8653e-16,4.0507e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.3508,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002895,0.0015,0.002895,5e-06
1.2652e-08,2.5e-16,0.14715,0.79848,0.20013,9.6059e-05,0.01496,2.5354e-09,0.19922,1.5815e-15,4.0188e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.3802,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002898,0.0015,0.002898,5e-06
1.2652e-08,2.5e-16,0.14715,0.79852,0.20012,9.3822e-05,0.014961,2.5354e-09,0.19924,3.7496e-15,3.9869e-15,0,9.7061e-12,1.325e-13,1.2086e-10,6.79e-11,0,0,1,-8.4096,20.049,1.2269e-18,1.4278e-17,0,1.6745e-12,1,0.002901,0.0015,0.002901,5e-06
